"MPIO_CCDGO","prec_mar","prec_aug","tmax_mar","tmax_aug","tmin_mar","tmin_aug"
"68320","133.875","116","28.4999997615814","29.5750000476837","17.5750000476837","16.4249999523163"
"68322","123","104","29.2666664123535","30","17.9000002543132","16.9333333969116"
"68324","137.333333333333","166","25.2000001271566","25.6333332061768","14.6333332061768","13.9333330790202"
"68344","113","122.571428571429","24.8571428571429","25.2571427481515","14.5285715375628","13.8857141222273"
"68368","134.75","130.5","23.9499998092651","24.2749996185303","13.7250001430511","13.1500000953674"
"76001","150.107142857143","86.8571428571429","26.2892857619694","27.1321429525103","16.392857159887","15.9821428741728"
"76036","131.4","89.6","30.0600002288818","30.8799999237061","19.5399997711182","19.6"
"76041","149.357142857143","134.857142857143","27.4785713468279","28.2000000817435","18.3499999727522","18.0142857687814"
"76054","151.2","130.6","24.8000003814697","25.6600002288818","16.7400001525879","16.439999961853"
"76111","122.425","89.175","21.3650002241135","21.7949999809265","12.1549999177456","11.995000064373"
"76113","137","87.4736842105263","28.9473685214394","29.789473483437","18.8947368421053","18.7684210727089"
"76122","160.888888888889","88.8888888888889","27.15555551317","28.1333332061768","17.6666666666667","17.3555556403266"
"76147","151.363636363636","109.272727272727","29.6090908050537","30.3636365370317","19.4000001387163","19.0909092643044"
"76243","158.857142857143","143.857142857143","23.3571425846645","24.1142858777727","15.6714288166591","15.3285711833409"
"76246","146.777777777778","141.777777777778","23.1333334181044","23.9444442325168","15.3777777353923","15.0555557674832"
"76248","124.8","80.4","23.8449999809265","24.5299996852875","14.2250000715256","14.0000000238419"
"76250","136.181818181818","109.727272727273","25.3181819915771","26.0999998612837","17.0545453158292","16.6818180951205"
"76275","123.9","86","20.6099999904633","21.0600000858307","11.4699999451637","11.2550000309944"
"76306","121.909090909091","80.3636363636364","22.5727275501598","23.2272726405751","13.6090909351002","13.3818182078275"
"76318","127.625","75.5","27.5499999523163","28.1749999523163","17.7250000238419","17.387500166893"
"76020","167.5","107.5","28.5499992370605","29.3000001907349","18.3500003814697","18.0499992370605"
"76497","151.111111111111","99.5555555555556","29.4999997880724","30.3222223917643","19.4555558098687","19.1777776082357"
"76520","123.877551020408","76.7551020408163","25.0530612322749","25.7469386665189","15.2367348427675","14.9836733876442"
"76563","129.375","81.1875","23.5125000476837","24.2312499284744","14.0562500953674","13.8187498748302"
"76606","113.666666666667","77.1666666666667","25.966667175293","26.2166665395101","16.3666667938232","15.6333333651225"
