"MPIO_CCDGO","prec_mar","prec_aug","tmax_mar","tmax_aug","tmin_mar","tmin_aug"
"25513","139.411764705882","97.8823529411765","24.0235295015223","23.1823526270249","14.4941177368164","13.847058688893"
"25506","129.6","97","21.8999996185303","20.9599998474121","13.6800001144409","12.9400001525879"
"25491","174","115.25","29.2750000953674","29.5749998092651","19.7999997138977","19.0750002861023"
"25489","164","159.5","29.3000001907349","29.6000003814697","19.9000005722046","19.2000007629395"
"25488","163.272727272727","111.818181818182","32.9727273420854","33.6000000346791","22.7999999306419","21.9909092296254"
"25580","184","98.4","30.6799995422363","31.3699998855591","20.7900003433228","20.4099996566772"
"25592","174.25","134.5","29.4750003814697","29.9000000953674","20.0000004768372","19.375"
"25594","120","177.5","22.5666666030884","20.6000000635783","13.016666730245","12.5500000317891"
"25596","178.625","110.375","28.1875","28.2625000476837","18.7250000238419","18.1999998092651"
"25524","154.25","112.25","27.4000000953674","27.0250000953674","18.4750001430511","17.5000004768372"
"25518","161","153.888888888889","28.7888887193468","28.4111109839545","19.7333333757189","18.5999999576145"
"25599","172.571428571429","130","33.0142852238246","33.6428571428571","22.2285714830671","21.7428569793701"
"25645","138.4","104.8","23.6399997711182","22.9200000762939","14.6","14.0800001144409"
"25649","111","106.583333333333","18.6250001589457","17.3000000317891","10.1666666666667","9.66666666666667"
"25653","139.785714285714","87.5714285714286","23.3785716465541","22.1857140404837","13.6714287485395","13.1071428230831"
"25658","131.4","84.2","23.2000003814697","22.3599994659424","13.6999998092651","13.3400001525879"
"25662","186.941176470588","113.882352941176","30.7529411315918","31.3882350921631","21.0352940278895","20.4882352492389"
"25718","177.4","111.6","26.9800003051758","26.8400005340576","17.6799999237061","17.139999961853"
"25743","139.5","97","22.9500002861023","22.0250000953674","13.8999999761581","13.3625000715256"
"25095","176.666666666667","98.6666666666667","27.4666665395101","27.6000003814697","18.2666670481364","17.6666673024495"
"25086","174.125","106.125","34.2874994277954","34.7249999046326","23.4624998569489","22.6625001430511"
"25053","133.625","117.875","23.0749999284744","22.2749999761581","14.2499998211861","13.5000001788139"
"25040","166.333333333333","97","25.0833330154419","24.6666666666667","15.866666952769","15.3999999364217"
"25035","172","153.8","32.0800003051758","32.5200004577637","21.4599998474121","20.9400001525879"
"25148","189.666666666667","173.851851851852","30.6185181935628","31.0148147300438","21.3222221798367","20.4518515268962"
"25151","115.833333333333","169","25.4333330790202","23.4333333969116","15.0166665712992","14.5500000317891"
"25168","193.333333333333","122.5","30.0666669209798","30.733333269755","20.6000003814697","20.1166671117147"
"25019","154","96.6666666666667","24.7999998728434","24.3333333333333","15.5666669209798","15.1666669845581"
"25123","166.5","109","28.3000001907349","28.3500003814697","18.9000005722046","18.3500003814697"
"25120","104.65","101.2","18.3099999904633","16.989999961853","9.87000000476837","9.27499995231628"
"25245","162","122.5","27.0833333333333","26.8500000635783","17.9000000953674","17.2000001271566"
"25258","170.375","178.75","28.0500001907349","27.8125002384186","19.0375003814697","17.75"
"25281","116.8","134.4","22.0599998474121","20.1000003814697","12.3","11.8800001144409"
"25823","171.8","197.2","28","27.5799995422363","19.0599994659424","17.7200000762939"
"25777","143.428571428571","99.1428571428571","23.7142854418073","22.9857142312186","14.4142853873117","13.9142857960292"
"25815","165.090909090909","126.636363636364","33.6818178350275","34.5090911171653","22.8636363636364","22.3636363636364"
"25807","122","191","24.3999996185303","21.8999996185303","14.1000003814697","13.3000001907349"
"25862","164","124","27.6857141767229","27.5571425301688","18.58571434021","17.6428572790963"
"25867","164.8","103.6","26.4399997711182","26.5000003814697","17.4400001525879","16.9800003051758"
"25871","146.333333333333","122.666666666667","26.0333334604899","25.5666662851969","17.1000000635783","16.3000001907349"
"25875","178.142857142857","110","29.4285717010498","29.8999998910087","19.8142860957554","19.3428570883615"
"25878","164.5","121.125","29.2750000953674","29.2500002384186","19.7124998569489","18.8750002384186"
"25805","158","112","27.2000002861023","26.9000000953674","18.3000001907349","17.4000000953674"
"25898","136","79.3333333333333","21.5999997456868","20.4666665395101","12.0666666030884","11.5666666030884"
"25797","180.5","161","30.0500001907349","30.1499996185303","20.1999998092651","19.4499998092651"
"25885","179.617021276596","182.872340425532","30.8680850901502","30.8234044338794","21.7042553272653","20.7127659574468"
"25299","110.833333333333","219","23.1000000635783","20.8499997456868","13.0833334922791","12.6666665077209"
"25297","118.545454545455","212.818181818182","22.8363637057218","20.4727275154807","12.7090908397328","12.2999999306419"
"25293","115","266.25","24.0187499523163","21.7250001430511","14.3625000715256","13.7562499642372"
"25290","145.111111111111","113.222222222222","25.9555553860135","25.4444450802273","16.8444441689385","16.1222223705716"
"25320","190","144.972222222222","31.7111111746894","32.6111108991835","22.175000084771","21.6138889524672"
"25328","170","116","26.3499994277954","26.3000001907349","17.2999992370605","16.9499998092651"
"25335","133.666666666667","195.666666666667","23.641666730245","22.0499998728434","14.6833333969116","14.0333334604899"
"25368","174.888888888889","111.111111111111","33.3555552164714","34.2666664123535","22.6111111111111","22.2777777777778"
"25372","106.388888888889","202.222222222222","20.7666666242811","18.5388888782925","11.1722221639421","10.8111111852858"
"25386","175.333333333333","139.333333333333","29.5","29.6333338419596","19.6500002543132","19.0666666030884"
"25394","184.333333333333","190.888888888889","28.011110941569","27.8111110263401","19.0555557674832","17.9000000423855"
"25398","172","171.833333333333","29.6666669845581","30.049999554952","20.2833331425985","19.4333330790202"
"25402","169.571428571429","114.571428571429","27.1142856052944","26.9714284624372","17.91428565979","17.2857141494751"
